Query_number,Document_ID,Cluster_ID,Similarity
2063,output_451179.txt,622,0.4769938
2063,output_126868.txt,389,0.46798328
2063,output_161788.txt,526,0.46762848
2063,output_112185.txt,520,0.46568105
2063,output_391450.txt,389,0.46015316
2063,output_210375.txt,622,0.4561684
2063,output_299602.txt,389,0.44508642
2063,output_71520.txt,526,0.44280776
2063,output_461718.txt,109,0.44023877
2063,output_345283.txt,389,0.43985966
2064,output_266635.txt,126,0.4685477
2064,output_461287.txt,491,0.45934248
2064,output_199626.txt,456,0.4447136
2064,output_435071.txt,456,0.42299342
2064,output_153990.txt,456,0.41710648
2064,output_160197.txt,126,0.4119962
2064,output_216377.txt,126,0.4118049
2064,output_122424.txt,126,0.3984418
2064,output_378272.txt,169,0.3956356
2064,output_450393.txt,126,0.39231175
2065,output_14121.txt,461,0.49574295
2065,output_471458.txt,461,0.4799396
2065,output_428460.txt,461,0.47632378
2065,output_256445.txt,461,0.47201532
2065,output_428898.txt,461,0.44363132
2065,output_428002.txt,253,0.43325686
2065,output_286960.txt,461,0.4324646
2065,output_414036.txt,461,0.42997512
2065,output_237987.txt,253,0.42493877
2065,output_184672.txt,253,0.42248094
2066,output_19022.txt,706,0.5432204
2066,output_212166.txt,539,0.50344706
2066,output_459623.txt,539,0.49319437
2066,output_53799.txt,539,0.48660573
2066,output_299897.txt,539,0.4826256
2066,output_318576.txt,706,0.47834492
2066,output_298501.txt,539,0.47800514
2066,output_298786.txt,706,0.47555143
2066,output_405012.txt,539,0.4752172
2066,output_74584.txt,706,0.47313136
2067,output_199963.txt,254,0.50917304
2067,output_276694.txt,254,0.49909443
2067,output_472414.txt,254,0.48240006
2067,output_290495.txt,254,0.47816864
2067,output_437617.txt,254,0.469469
2067,output_423060.txt,254,0.469469
2067,output_436875.txt,254,0.46443045
2067,output_387202.txt,254,0.46424168
2067,output_336850.txt,254,0.4589067
2067,output_87340.txt,254,0.45576465
2068,output_237306.txt,210,0.7642029
2068,output_9861.txt,210,0.7573993
2068,output_146004.txt,210,0.69827735
2068,output_315057.txt,439,0.6907309
2068,output_278021.txt,210,0.65825015
2068,output_78665.txt,439,0.6384724
2068,output_479594.txt,210,0.6291945
2068,output_168741.txt,210,0.62032336
2068,output_189533.txt,210,0.6191511
2068,output_187559.txt,210,0.6164717
2069,output_435659.txt,433,0.70403314
2069,output_54462.txt,433,0.695304
2069,output_179786.txt,352,0.6496351
2069,output_168805.txt,244,0.63376236
2069,output_271958.txt,569,0.6314363
2069,output_64370.txt,433,0.59604234
2069,output_210723.txt,352,0.5785112
2069,output_291401.txt,433,0.5745934
2069,output_230610.txt,84,0.56581104
2069,output_160598.txt,433,0.5609302
2070,output_381254.txt,479,0.7439324
2070,output_81457.txt,379,0.6685879
2070,output_278835.txt,379,0.66817033
2070,output_347041.txt,379,0.6409028
2070,output_344718.txt,379,0.62256104
2070,output_149699.txt,379,0.5935817
2070,output_199896.txt,305,0.5830451
2070,output_91018.txt,379,0.5797491
2070,output_34566.txt,379,0.5688876
2070,output_217557.txt,50,0.56431735
2071,output_231354.txt,100,0.5328206
2071,output_283429.txt,559,0.53278077
2071,output_316119.txt,209,0.52581716
2071,output_363703.txt,397,0.51853645
2071,output_353790.txt,397,0.5012916
2071,output_332108.txt,209,0.49244443
2071,output_5624.txt,211,0.4922621
2071,output_86069.txt,209,0.49188948
2071,output_68522.txt,195,0.4905253
2071,output_102397.txt,209,0.4887619
2072,output_145013.txt,143,0.56591296
2072,output_442396.txt,143,0.54191315
2072,output_331364.txt,143,0.48093468
2072,output_444324.txt,61,0.4766442
2072,output_76984.txt,143,0.4686898
2072,output_458729.txt,143,0.46758658
2072,output_217259.txt,558,0.46361595
2072,output_456882.txt,143,0.42876068
2072,output_41734.txt,143,0.42221034
2072,output_384105.txt,574,0.414356
2073,output_292369.txt,177,0.7029667
2073,output_341461.txt,472,0.6747061
2073,output_474428.txt,472,0.6191623
2073,output_189712.txt,177,0.6128264
2073,output_316700.txt,177,0.6033109
2073,output_401340.txt,472,0.5925577
2073,output_406343.txt,472,0.58385867
2073,output_92166.txt,472,0.58127356
2073,output_288828.txt,472,0.5727033
2073,output_199480.txt,177,0.57153606
2074,output_6051.txt,539,0.4418891
2074,output_49223.txt,539,0.43523926
2074,output_122547.txt,153,0.4309656
2074,output_332782.txt,609,0.4259467
2074,output_256910.txt,609,0.41930696
2074,output_396975.txt,153,0.41801932
2074,output_1373.txt,539,0.41600776
2074,output_247327.txt,539,0.4155776
2074,output_48618.txt,155,0.40676856
2074,output_250056.txt,706,0.39930826
2075,output_426394.txt,23,0.6544416
2075,output_117486.txt,249,0.5606493
2075,output_47974.txt,249,0.53486806
2075,output_294604.txt,326,0.5327862
2075,output_447480.txt,249,0.5240753
2075,output_45214.txt,249,0.52028716
2075,output_74621.txt,249,0.52009726
2075,output_161042.txt,23,0.50829804
2075,output_442571.txt,249,0.50711423
2075,output_356798.txt,249,0.50711423
2076,output_151070.txt,491,0.47336578
2076,output_269030.txt,298,0.40769893
2076,output_471627.txt,107,0.4055094
2076,output_260115.txt,107,0.39559323
2076,output_497821.txt,298,0.35588795
2076,output_207889.txt,456,0.35404712
2076,output_47607.txt,131,0.353018
2076,output_406458.txt,449,0.34264308
2076,output_266757.txt,469,0.31868038
2076,output_293178.txt,449,0.31430316
2077,output_386181.txt,514,0.770373
2077,output_237140.txt,514,0.662922
2077,output_236368.txt,552,0.5997264
2077,output_124788.txt,552,0.58770615
2077,output_242276.txt,552,0.5847319
2077,output_81999.txt,552,0.5768956
2077,output_105515.txt,619,0.576668
2077,output_119622.txt,552,0.5762468
2077,output_417427.txt,552,0.571208
2077,output_480150.txt,552,0.5658326
2078,output_344375.txt,79,0.6331017
2078,output_130184.txt,79,0.63033706
2078,output_113981.txt,79,0.62706685
2078,output_45288.txt,79,0.6224494
2078,output_105806.txt,79,0.59832036
2078,output_16878.txt,420,0.59679234
2078,output_83869.txt,420,0.58769894
2078,output_191713.txt,79,0.58165354
2078,output_453723.txt,23,0.5773607
2078,output_465392.txt,420,0.5762019
2079,output_232939.txt,107,0.5848519
2079,output_333457.txt,107,0.57614326
2079,output_302857.txt,107,0.5688263
2079,output_174246.txt,107,0.5684519
2079,output_454928.txt,116,0.55018556
2079,output_182769.txt,116,0.54252577
2079,output_288885.txt,116,0.53014463
2079,output_302214.txt,593,0.529832
2079,output_480174.txt,116,0.5230466
2079,output_212593.txt,116,0.5228948
2080,output_472446.txt,391,0.51852924
2080,output_197875.txt,305,0.4580832
2080,output_162743.txt,391,0.43868732
2080,output_120810.txt,391,0.43456733
2080,output_310499.txt,311,0.43127006
2080,output_469474.txt,391,0.42682052
2080,output_468578.txt,305,0.41644955
2080,output_67059.txt,305,0.41178986
2080,output_486686.txt,391,0.40793973
2080,output_419649.txt,50,0.3952353
2081,output_472443.txt,430,0.7349231
2081,output_117271.txt,430,0.7342377
2081,output_223805.txt,430,0.71777046
2081,output_427592.txt,430,0.697541
2081,output_349051.txt,430,0.6861599
2081,output_471.txt,430,0.677878
2081,output_300937.txt,430,0.64784557
2081,output_190512.txt,430,0.6306447
2081,output_39541.txt,430,0.63058317
2081,output_162968.txt,430,0.6267762
2082,output_29169.txt,454,0.7684545
2082,output_276131.txt,454,0.7092589
2082,output_30583.txt,454,0.63381636
2082,output_214719.txt,454,0.62047887
2082,output_59245.txt,310,0.6016282
2082,output_433074.txt,120,0.5940182
2082,output_175361.txt,454,0.5818073
2082,output_179258.txt,454,0.5665902
2082,output_494636.txt,454,0.5630392
2082,output_469984.txt,120,0.5508812
2083,output_349289.txt,454,0.66605306
2083,output_333187.txt,472,0.6527953
2083,output_257172.txt,454,0.6238767
2083,output_436224.txt,454,0.61163443
2083,output_246133.txt,454,0.6075496
2083,output_328611.txt,454,0.59799016
2083,output_114778.txt,454,0.5964744
2083,output_263615.txt,454,0.59624064
2083,output_320557.txt,454,0.5829754
2083,output_410530.txt,454,0.581576
2084,output_128125.txt,504,0.7507235
2084,output_460607.txt,504,0.6956599
2084,output_147803.txt,504,0.6943625
2084,output_67428.txt,504,0.6586887
2084,output_342188.txt,504,0.6303479
2084,output_484165.txt,504,0.6299845
2084,output_226966.txt,504,0.62808126
2084,output_230268.txt,221,0.5982313
2084,output_131286.txt,504,0.59770864
2084,output_239983.txt,504,0.59592444
2085,output_465783.txt,651,0.6110762
2085,output_434088.txt,651,0.61057293
2085,output_386965.txt,651,0.60565627
2085,output_468091.txt,651,0.6053859
2085,output_231513.txt,651,0.6004901
2085,output_101511.txt,651,0.5860537
2085,output_176383.txt,651,0.58371806
2085,output_433122.txt,651,0.5793272
2085,output_321413.txt,651,0.561429
2085,output_36182.txt,651,0.5594623
2086,output_380115.txt,220,0.5381626
2086,output_464435.txt,220,0.5066191
2086,output_371913.txt,220,0.50357616
2086,output_443489.txt,287,0.50335324
2086,output_166806.txt,220,0.4991852
2086,output_170870.txt,220,0.45225298
2086,output_383200.txt,220,0.42129892
2086,output_226960.txt,220,0.42040277
2086,output_362766.txt,220,0.40379456
2086,output_160906.txt,379,0.39843613
2087,output_282806.txt,629,0.6233018
2087,output_78253.txt,643,0.5674394
2087,output_150844.txt,629,0.5542842
2087,output_92928.txt,629,0.5508164
2087,output_247924.txt,272,0.5453269
2087,output_182676.txt,629,0.5240805
2087,output_328618.txt,511,0.52345157
2087,output_162914.txt,511,0.51948035
2087,output_283100.txt,629,0.5078709
2087,output_85316.txt,629,0.50605726
2088,output_49062.txt,179,0.66013396
2088,output_26347.txt,179,0.64185417
2088,output_303874.txt,179,0.6058783
2088,output_451285.txt,23,0.58626616
2088,output_6417.txt,179,0.56794465
2088,output_331997.txt,179,0.5628531
2088,output_440535.txt,179,0.546571
2088,output_487015.txt,23,0.54414725
2088,output_227643.txt,179,0.543656
2088,output_278316.txt,427,0.53593946
2089,output_283078.txt,84,0.6266912
2089,output_409156.txt,652,0.6255585
2089,output_11323.txt,539,0.5773518
2089,output_348198.txt,84,0.56199527
2089,output_351820.txt,403,0.5067911
2089,output_259734.txt,403,0.5046927
2089,output_498330.txt,403,0.47945508
2089,output_48903.txt,579,0.46509153
2089,output_445587.txt,181,0.4558004
2089,output_78687.txt,181,0.4558004
2090,output_405273.txt,190,0.6965121
2090,output_478976.txt,190,0.6471183
2090,output_275527.txt,444,0.6305383
2090,output_339486.txt,444,0.6264282
2090,output_363552.txt,190,0.6151015
2090,output_275847.txt,625,0.6123913
2090,output_371109.txt,190,0.5941922
2090,output_88347.txt,190,0.5905001
2090,output_129504.txt,190,0.5896901
2090,output_129654.txt,190,0.5873335
2091,output_83337.txt,214,0.541559
2091,output_259768.txt,214,0.48946568
2091,output_463376.txt,511,0.48537216
2091,output_391661.txt,511,0.45343772
2091,output_75787.txt,574,0.4319316
2091,output_105966.txt,13,0.41388878
2091,output_500695.txt,13,0.41033834
2091,output_257587.txt,214,0.40831983
2091,output_177899.txt,13,0.40492374
2091,output_326442.txt,13,0.40492374
2092,output_457311.txt,536,0.65704554
2092,output_19568.txt,536,0.6407121
2092,output_461291.txt,536,0.59888715
2092,output_426743.txt,536,0.5823924
2092,output_63916.txt,536,0.579828
2092,output_73418.txt,536,0.5575091
2092,output_78039.txt,536,0.5504283
2092,output_125473.txt,536,0.54063106
2092,output_276785.txt,536,0.53997743
2092,output_97185.txt,536,0.53946894
2093,output_431083.txt,63,0.47200465
2093,output_183145.txt,63,0.46797365
2093,output_385258.txt,189,0.4653353
2093,output_308370.txt,63,0.43828207
2093,output_177427.txt,189,0.43370718
2093,output_94459.txt,76,0.42976257
2093,output_188207.txt,63,0.42155042
2093,output_65789.txt,63,0.4197689
2093,output_288425.txt,489,0.41740948
2093,output_86532.txt,561,0.41470453
2094,output_299175.txt,430,0.6720104
2094,output_142111.txt,430,0.6670031
2094,output_491047.txt,430,0.641358
2094,output_349544.txt,53,0.6321143
2094,output_342749.txt,430,0.6227454
2094,output_92235.txt,430,0.62028784
2094,output_320323.txt,430,0.6025652
2094,output_393284.txt,430,0.5868968
2094,output_479110.txt,53,0.583473
2094,output_323881.txt,53,0.56170547
2095,output_112648.txt,496,0.5532164
2095,output_456197.txt,501,0.4910242
2095,output_16105.txt,36,0.48007566
2095,output_485201.txt,623,0.45859605
2095,output_188230.txt,438,0.44450158
2095,output_430870.txt,36,0.44394934
2095,output_2122.txt,209,0.44362247
2095,output_84142.txt,209,0.4395522
2095,output_373378.txt,559,0.43910366
2095,output_370483.txt,559,0.43868378
2096,output_13515.txt,529,0.5694572
2096,output_360827.txt,529,0.54925936
2096,output_83093.txt,529,0.54331064
2096,output_271027.txt,529,0.5400234
2096,output_417966.txt,529,0.5399175
2096,output_74988.txt,529,0.5362013
2096,output_244671.txt,529,0.53168094
2096,output_180572.txt,529,0.5308273
2096,output_325283.txt,529,0.52786756
2096,output_10695.txt,162,0.52058387
2097,output_377803.txt,80,0.7098249
2097,output_342150.txt,80,0.7019665
2097,output_286034.txt,80,0.66814053
2097,output_141583.txt,80,0.65473974
2097,output_155777.txt,80,0.6442568
2097,output_170894.txt,80,0.6366694
2097,output_256394.txt,80,0.6332458
2097,output_173209.txt,80,0.6300959
2097,output_147453.txt,80,0.6267233
2097,output_54434.txt,80,0.612053
2098,output_9213.txt,31,0.5226588
2098,output_255349.txt,126,0.43383807
2098,output_258318.txt,456,0.42997137
2098,output_94741.txt,31,0.4117546
2098,output_413419.txt,126,0.3947793
2098,output_312435.txt,491,0.38462144
2098,output_221775.txt,126,0.37379882
2098,output_252839.txt,456,0.37268725
2098,output_81954.txt,131,0.37149546
2098,output_197573.txt,298,0.37005576
2099,output_262264.txt,433,0.5435793
2099,output_467817.txt,280,0.52846014
2099,output_387677.txt,456,0.51135814
2099,output_474388.txt,152,0.4809382
2099,output_402802.txt,352,0.47698057
2099,output_51497.txt,456,0.47640786
2099,output_197408.txt,352,0.47518876
2099,output_450360.txt,152,0.45828426
2099,output_161621.txt,433,0.44923523
2099,output_494486.txt,554,0.44578022
2100,output_468273.txt,298,0.49379396
2100,output_164457.txt,131,0.48231518
2100,output_451903.txt,298,0.47647446
2100,output_101412.txt,298,0.47364095
2100,output_286245.txt,298,0.46421033
2100,output_449019.txt,298,0.4412011
2100,output_324938.txt,298,0.44109797
2100,output_210336.txt,298,0.4317311
2100,output_289030.txt,298,0.42228884
2100,output_111936.txt,126,0.41899976
2101,output_309825.txt,9,0.73727685
2101,output_188521.txt,9,0.73694485
2101,output_133466.txt,9,0.72280824
2101,output_186443.txt,9,0.7142284
2101,output_26080.txt,9,0.69894123
2101,output_332355.txt,9,0.6964271
2101,output_107507.txt,9,0.68890655
2101,output_242534.txt,9,0.6884856
2101,output_500437.txt,466,0.6834737
2101,output_239987.txt,9,0.6826503
2102,output_85188.txt,275,0.6469955
2102,output_117296.txt,275,0.6172484
2102,output_435672.txt,275,0.6043956
2102,output_451097.txt,275,0.59252775
2102,output_483897.txt,275,0.59153837
2102,output_301987.txt,275,0.58989316
2102,output_175748.txt,275,0.58952534
2102,output_125849.txt,275,0.58461916
2102,output_347242.txt,275,0.5738356
2102,output_77242.txt,275,0.5681858
2103,output_43815.txt,343,0.58743954
2103,output_482955.txt,126,0.51780814
2103,output_182082.txt,343,0.51122886
2103,output_315999.txt,343,0.5079635
2103,output_23187.txt,343,0.50056696
2103,output_293523.txt,678,0.4876545
2103,output_208182.txt,21,0.48345184
2103,output_418364.txt,343,0.48277688
2103,output_356896.txt,343,0.47795856
2103,output_22553.txt,343,0.47771055
2104,output_76901.txt,155,0.67926913
2104,output_417350.txt,155,0.6541612
2104,output_376428.txt,155,0.61584306
2104,output_471090.txt,155,0.61202943
2104,output_275356.txt,155,0.5940366
2104,output_9018.txt,155,0.5933094
2104,output_400307.txt,155,0.5552808
2104,output_162416.txt,648,0.5483127
2104,output_306439.txt,155,0.54798603
2104,output_347794.txt,155,0.53400147
2105,output_441836.txt,58,0.61839235
2105,output_270417.txt,58,0.61185664
2105,output_29120.txt,58,0.61156356
2105,output_416766.txt,58,0.60947186
2105,output_303370.txt,58,0.603516
2105,output_184957.txt,58,0.6013027
2105,output_5160.txt,580,0.57706684
2105,output_90008.txt,58,0.57432556
2105,output_62871.txt,580,0.56025326
2105,output_428096.txt,180,0.5571642
2106,output_239155.txt,106,0.7091843
2106,output_440524.txt,629,0.6816082
2106,output_221463.txt,629,0.6804119
2106,output_133311.txt,106,0.6774211
2106,output_328341.txt,106,0.6773951
2106,output_13314.txt,106,0.6771765
2106,output_238260.txt,106,0.67642784
2106,output_120735.txt,106,0.67642784
2106,output_494275.txt,106,0.666304
2106,output_36375.txt,106,0.65699196
2107,output_337802.txt,298,0.44287056
2107,output_271774.txt,338,0.4167955
2107,output_182938.txt,593,0.40319085
2107,output_96471.txt,666,0.4012074
2107,output_149122.txt,593,0.38892305
2107,output_341829.txt,170,0.38511783
2107,output_110677.txt,593,0.38500044
2107,output_373472.txt,593,0.38269955
2107,output_237810.txt,593,0.3809476
2107,output_23652.txt,593,0.3748561
2108,output_237302.txt,511,0.6614663
2108,output_376454.txt,120,0.60922647
2108,output_202892.txt,511,0.58082247
2108,output_333418.txt,511,0.55269676
2108,output_137192.txt,511,0.55078244
2108,output_320681.txt,511,0.54921865
2108,output_373153.txt,511,0.54596245
2108,output_168994.txt,511,0.5427657
2108,output_401845.txt,511,0.53828526
2108,output_82476.txt,13,0.5370421
2109,output_477854.txt,661,0.6671594
2109,output_254661.txt,661,0.62568307
2109,output_162273.txt,661,0.617101
2109,output_11672.txt,661,0.5819792
2109,output_220027.txt,661,0.5630333
2109,output_316649.txt,661,0.5568594
2109,output_190923.txt,661,0.5333254
2109,output_27927.txt,661,0.5246629
2109,output_367301.txt,661,0.5193424
2109,output_362288.txt,661,0.5147392
2110,output_462773.txt,200,0.52493036
2110,output_395288.txt,200,0.40874448
2110,output_30495.txt,663,0.39829606
2110,output_184176.txt,213,0.37693772
2110,output_111986.txt,200,0.3715009
2110,output_421448.txt,200,0.36622488
2110,output_463908.txt,399,0.36302918
2110,output_372349.txt,200,0.35915238
2110,output_162608.txt,200,0.3584585
2110,output_31603.txt,200,0.35452658
2111,output_235915.txt,509,0.62715745
2111,output_44469.txt,509,0.5550501
2111,output_425172.txt,509,0.5547842
2111,output_110124.txt,509,0.552981
2111,output_435919.txt,509,0.55024195
2111,output_73245.txt,509,0.5470636
2111,output_300037.txt,509,0.5427901
2111,output_163181.txt,509,0.54091954
2111,output_394436.txt,509,0.5291435
2111,output_148104.txt,59,0.52186763
2112,output_377069.txt,50,0.66928834
2112,output_393972.txt,50,0.65496397
2112,output_270139.txt,50,0.6027848
2112,output_220445.txt,305,0.58495617
2112,output_188211.txt,50,0.5734782
2112,output_137920.txt,305,0.56802976
2112,output_220244.txt,50,0.53593063
2112,output_346993.txt,570,0.5288646
2112,output_449208.txt,626,0.52480185
2112,output_333370.txt,626,0.52480185
2113,output_446596.txt,310,0.5859697
2113,output_22134.txt,557,0.5710144
2113,output_411059.txt,310,0.56346047
2113,output_377998.txt,291,0.56080097
2113,output_141301.txt,310,0.55893564
2113,output_54097.txt,310,0.55679584
2113,output_57620.txt,310,0.5511744
2113,output_29481.txt,310,0.5466396
2113,output_301396.txt,310,0.54291743
2113,output_68492.txt,310,0.5417224
2114,output_362727.txt,102,0.5666026
2114,output_203082.txt,102,0.5441068
2114,output_13037.txt,443,0.52300626
2114,output_441863.txt,102,0.5123744
2114,output_15571.txt,102,0.51024246
2114,output_22600.txt,102,0.50614214
2114,output_61671.txt,102,0.5053477
2114,output_344870.txt,102,0.49453858
2114,output_329120.txt,102,0.49453858
2114,output_213654.txt,102,0.4915393
2115,output_378839.txt,424,0.5287473
2115,output_91036.txt,520,0.4653026
2115,output_370521.txt,424,0.4539204
2115,output_172881.txt,368,0.4368069
2115,output_122390.txt,520,0.43265206
2115,output_364437.txt,312,0.43131202
2115,output_479866.txt,520,0.4291298
2115,output_19701.txt,520,0.4270738
2115,output_456520.txt,520,0.42114657
2115,output_176325.txt,520,0.41771674
2116,output_287340.txt,292,0.5906576
2116,output_382874.txt,684,0.5873469
2116,output_340627.txt,684,0.5655626
2116,output_315464.txt,292,0.55501044
2116,output_75368.txt,292,0.54763234
2116,output_224393.txt,236,0.54737806
2116,output_303410.txt,292,0.54434276
2116,output_265490.txt,684,0.5391125
2116,output_286920.txt,292,0.5371002
2116,output_243675.txt,292,0.5329213
2117,output_433614.txt,206,0.66119325
2117,output_310173.txt,631,0.59181696
2117,output_480908.txt,372,0.5880339
2117,output_207615.txt,128,0.5737368
2117,output_260505.txt,128,0.57353896
2117,output_157386.txt,206,0.56741035
2117,output_163362.txt,206,0.5630935
2117,output_272270.txt,206,0.5526131
2117,output_345889.txt,128,0.55092585
2117,output_273884.txt,128,0.55092585
2118,output_432831.txt,231,0.77191067
2118,output_319255.txt,231,0.7024276
2118,output_492086.txt,231,0.62998134
2118,output_485304.txt,231,0.6211444
2118,output_87441.txt,231,0.6009381
2118,output_79888.txt,231,0.5995033
2118,output_460333.txt,231,0.5988202
2118,output_245835.txt,231,0.5503946
2118,output_172724.txt,231,0.5357356
2118,output_476955.txt,231,0.5175563
2119,output_127957.txt,287,0.7084032
2119,output_293501.txt,287,0.65546423
2119,output_242864.txt,359,0.6478663
2119,output_104874.txt,379,0.61347914
2119,output_315059.txt,287,0.61143446
2119,output_19716.txt,281,0.58163446
2119,output_424345.txt,305,0.5760818
2119,output_86574.txt,294,0.56842667
2119,output_308999.txt,287,0.5665755
2119,output_117750.txt,305,0.54866743
2120,output_473513.txt,115,0.49112588
2120,output_453534.txt,115,0.43216193
2120,output_259881.txt,210,0.42031598
2120,output_99351.txt,593,0.4174587
2120,output_376127.txt,629,0.41113204
2120,output_175040.txt,210,0.40580517
2120,output_495999.txt,213,0.40498775
2120,output_49136.txt,399,0.40236855
2120,output_309458.txt,210,0.39225605
2120,output_206698.txt,210,0.38140324
2121,output_197265.txt,590,0.59424615
2121,output_381515.txt,590,0.59311306
2121,output_65312.txt,590,0.5772674
2121,output_314311.txt,590,0.57581794
2121,output_352561.txt,590,0.5693185
2121,output_223680.txt,590,0.5633374
2121,output_216072.txt,590,0.56125534
2121,output_499502.txt,590,0.5502595
2121,output_6464.txt,590,0.5417996
2121,output_86773.txt,590,0.53210473
2122,output_268436.txt,704,0.6721525
2122,output_62789.txt,704,0.660242
2122,output_282438.txt,704,0.6411817
2122,output_356986.txt,704,0.63226295
2122,output_177571.txt,169,0.5681147
2122,output_36699.txt,530,0.5623762
2122,output_214515.txt,530,0.553028
2122,output_239405.txt,704,0.5266149
2122,output_451093.txt,574,0.5130759
2122,output_266238.txt,169,0.5084794
2123,output_242471.txt,603,0.6644628
2123,output_43290.txt,603,0.5941967
2123,output_238363.txt,123,0.44512907
2123,output_485339.txt,121,0.44385722
2123,output_404866.txt,123,0.43719816
2123,output_1513.txt,542,0.41693598
2123,output_170958.txt,603,0.41293028
2123,output_148280.txt,121,0.39605975
2123,output_154374.txt,123,0.39254946
2123,output_979.txt,107,0.38772047
2124,output_313306.txt,502,0.6108918
2124,output_119887.txt,502,0.5560399
2124,output_191345.txt,502,0.5505086
2124,output_417510.txt,502,0.5444417
2124,output_61930.txt,502,0.54347897
2124,output_407872.txt,502,0.52619874
2124,output_8742.txt,502,0.52476156
2124,output_478074.txt,502,0.5128366
2124,output_313455.txt,502,0.49979857
2124,output_275726.txt,502,0.4826631
2125,output_133299.txt,216,0.5834851
2125,output_46833.txt,216,0.51626414
2125,output_436279.txt,489,0.49679118
2125,output_374637.txt,216,0.49329937
2125,output_222937.txt,216,0.49243027
2125,output_181754.txt,216,0.4890023
2125,output_213604.txt,216,0.46487474
2125,output_246579.txt,216,0.45991004
2125,output_122667.txt,216,0.4589396
2125,output_187319.txt,216,0.457003
2126,output_453739.txt,220,0.53154624
2126,output_402947.txt,220,0.51732814
2126,output_464759.txt,220,0.5001148
2126,output_435520.txt,220,0.4962195
2126,output_92578.txt,220,0.49473053
2126,output_457976.txt,220,0.49106276
2126,output_390527.txt,220,0.48857117
2126,output_154046.txt,220,0.48854536
2126,output_347806.txt,220,0.48467302
2126,output_45248.txt,657,0.47427022
2127,output_214135.txt,301,0.6875539
2127,output_67881.txt,301,0.64555824
2127,output_73106.txt,301,0.63829565
2127,output_62857.txt,301,0.61041886
2127,output_230943.txt,301,0.5988956
2127,output_460950.txt,301,0.5962311
2127,output_360709.txt,301,0.59040034
2127,output_17281.txt,301,0.58170855
2127,output_484693.txt,608,0.58168006
2127,output_50908.txt,301,0.5798489
2128,output_413449.txt,101,0.50793606
2128,output_112741.txt,101,0.41893962
2128,output_356131.txt,584,0.40892947
2128,output_65866.txt,603,0.39920127
2128,output_139297.txt,101,0.39840564
2128,output_316673.txt,101,0.39357448
2128,output_472614.txt,643,0.39087465
2128,output_165356.txt,643,0.38405192
2128,output_187781.txt,101,0.37594914
2128,output_319574.txt,584,0.37432617
2129,output_328798.txt,21,0.6807085
2129,output_169957.txt,456,0.6185919
2129,output_261775.txt,21,0.61611265
2129,output_168877.txt,21,0.6129141
2129,output_307010.txt,676,0.59338295
2129,output_428496.txt,456,0.5875216
2129,output_138736.txt,125,0.58697295
2129,output_493722.txt,268,0.5506054
2129,output_64341.txt,268,0.52423143
2129,output_263948.txt,131,0.5227982
2130,output_393586.txt,701,0.57422876
2130,output_30161.txt,204,0.5560758
2130,output_460985.txt,701,0.50236
2130,output_96814.txt,204,0.5009449
2130,output_459323.txt,204,0.49775004
2130,output_404629.txt,204,0.47957277
2130,output_425750.txt,238,0.4732874
2130,output_154095.txt,701,0.45581868
2130,output_367968.txt,701,0.44824088
2130,output_240718.txt,701,0.44130987
2131,output_375499.txt,657,0.6532798
2131,output_157392.txt,657,0.64983124
2131,output_255551.txt,580,0.5679046
2131,output_185759.txt,657,0.5473709
2131,output_159661.txt,317,0.54047805
2131,output_63767.txt,657,0.5146314
2131,output_448293.txt,580,0.51297927
2131,output_332524.txt,657,0.5092043
2131,output_199585.txt,317,0.50480527
2131,output_281768.txt,580,0.50115263
2132,output_188610.txt,81,0.6004855
2132,output_147183.txt,389,0.59423
2132,output_139236.txt,81,0.5863484
2132,output_201756.txt,81,0.57186306
2132,output_348015.txt,520,0.56816757
2132,output_23419.txt,173,0.55588156
2132,output_127389.txt,520,0.54113615
2132,output_95844.txt,520,0.540675
2132,output_208580.txt,520,0.53899556
2132,output_186723.txt,81,0.5378021
2133,output_239199.txt,658,0.7560507
2133,output_484786.txt,658,0.72523546
2133,output_319160.txt,658,0.70501286
2133,output_361629.txt,658,0.70459294
2133,output_482865.txt,658,0.6852919
2133,output_216248.txt,349,0.6751529
2133,output_179016.txt,233,0.65152633
2133,output_232977.txt,658,0.638879
2133,output_62457.txt,233,0.58824855
2133,output_432885.txt,658,0.5402872
2134,output_205706.txt,318,0.6250883
2134,output_147782.txt,318,0.610441
2134,output_441362.txt,318,0.60988724
2134,output_149100.txt,318,0.6006696
2134,output_115176.txt,318,0.59794855
2134,output_2570.txt,424,0.5828377
2134,output_236213.txt,78,0.5748253
2134,output_395740.txt,120,0.571025
2134,output_183490.txt,318,0.56624925
2134,output_391565.txt,318,0.5647719
2135,output_471380.txt,442,0.64509034
2135,output_469749.txt,442,0.60947716
2135,output_266732.txt,442,0.60034174
2135,output_490277.txt,442,0.59455925
2135,output_339098.txt,442,0.5939625
2135,output_351336.txt,442,0.59224075
2135,output_401414.txt,442,0.58905303
2135,output_263253.txt,442,0.5876051
2135,output_29723.txt,442,0.5873368
2135,output_224538.txt,442,0.5862694
2136,output_138457.txt,686,0.69720125
2136,output_48857.txt,686,0.6970625
2136,output_338374.txt,83,0.6969423
2136,output_354507.txt,32,0.68567777
2136,output_122563.txt,686,0.6594722
2136,output_105343.txt,177,0.6452534
2136,output_124747.txt,65,0.61629736
